     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2400,        34,         0,   0.101,bposd,2eb518dea6a5259bac766caa07f5d73f3172b294a4fb2fa18bf2d1e927e58fea,"{""d"":3,""p"":0.005,""rounds"":3}",
       200,         6,         0,   0.016,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
       400,         1,         0,   0.166,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
       600,        14,         0,   0.038,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
       300,         7,         0,   0.033,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
       600,        12,         0,   0.054,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
      1000,        19,         0,   0.048,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
      2800,        51,         0,   0.090,bposd,2eb518dea6a5259bac766caa07f5d73f3172b294a4fb2fa18bf2d1e927e58fea,"{""d"":3,""p"":0.005,""rounds"":3}",
       200,         2,         0,   0.016,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
       200,         3,         0,   0.031,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
       600,        15,         0,   0.019,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
      2200,        46,         0,   0.076,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
      2000,        45,         0,   0.080,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
      2400,        13,         0,   0.758,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
      1000,        17,         0,   0.058,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
       100,         2,         0,   0.007,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
      2800,        59,         0,   0.127,belief_find,e198aec2f01fd655e196ef736c6383dc9cd7e27be91435b5512e7dc59095a74c,"{""d"":3,""p"":0.005,""rounds"":3}",
      2200,        36,         0,   0.097,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
      2200,        42,         0,   0.077,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
      3400,        44,         0,   0.142,bplsd,3afbb08915244b24a54bcf4b73da91a98b8b31c92b717688780d81338c91a249,"{""d"":3,""p"":0.005,""rounds"":3}",
       100,         3,         0,   0.128,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         8,         0,   0.191,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         3,         0,   0.202,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         9,         0,   0.197,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       100,         1,         0,   0.121,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         7,         0,   0.222,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       400,         4,         0,   0.282,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
      2400,        16,         0,    1.23,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       600,        14,         0,   0.462,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
      2400,        14,         0,    1.30,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       800,        15,         0,   0.597,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       400,         7,         0,   0.311,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       800,        23,         0,   0.673,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       400,         7,         0,   0.296,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
      1200,         9,         0,   0.832,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       400,         6,         0,   0.280,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       100,         3,         0,   0.007,bposd,86f4ae99e30560c8ad325daa8e170a37279caf773644722d5203b65ed77f473c,"{""d"":3,""p"":0.007,""rounds"":3}",
       200,         2,         0,   0.010,bposd,86f4ae99e30560c8ad325daa8e170a37279caf773644722d5203b65ed77f473c,"{""d"":3,""p"":0.007,""rounds"":3}",
      3600,        19,         0,    1.81,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
      4800,        31,         0,    1.47,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
       100,         3,         0,   0.098,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       600,        20,         0,   0.078,bposd,86f4ae99e30560c8ad325daa8e170a37279caf773644722d5203b65ed77f473c,"{""d"":3,""p"":0.007,""rounds"":3}",
       300,        13,         0,   0.018,bposd,86f4ae99e30560c8ad325daa8e170a37279caf773644722d5203b65ed77f473c,"{""d"":3,""p"":0.007,""rounds"":3}",
       600,        19,         0,   0.051,bposd,86f4ae99e30560c8ad325daa8e170a37279caf773644722d5203b65ed77f473c,"{""d"":3,""p"":0.007,""rounds"":3}",
      1200,        25,         0,   0.962,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         7,         0,   0.093,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       100,         2,         0,   0.093,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         4,         0,   0.088,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
      3600,       123,         0,   0.201,bposd,86f4ae99e30560c8ad325daa8e170a37279caf773644722d5203b65ed77f473c,"{""d"":3,""p"":0.007,""rounds"":3}",
       400,         5,         0,   0.159,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       600,        12,         0,   0.310,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       800,        21,         0,   0.359,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
      1000,        17,         0,   0.874,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
      1200,        25,         0,   0.567,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       100,         3,         0,   0.014,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
      4600,       149,         0,   0.209,bposd,86f4ae99e30560c8ad325daa8e170a37279caf773644722d5203b65ed77f473c,"{""d"":3,""p"":0.007,""rounds"":3}",
       200,         5,         0,   0.019,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
       200,         6,         0,   0.018,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
       600,        12,         0,   0.051,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
      1000,        37,         0,   0.076,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
      2000,        30,         0,    1.58,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
      2200,        72,         0,   0.175,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
       100,         5,         0,   0.008,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
      1500,        55,         0,   0.114,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
      1200,        29,         0,   0.517,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         6,         0,   0.009,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
       200,         8,         0,   0.012,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
       100,         3,         0,   0.011,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
       600,        19,         0,   0.020,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
      1000,        38,         0,   0.057,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
      4200,       145,         0,   0.264,belief_find,dd52dccd58ac97554b187092a041d85b5861b28b92d3b31578d81f60c47670d9,"{""d"":3,""p"":0.007,""rounds"":3}",
      1200,        50,         0,   0.091,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
      2400,        96,         0,   0.127,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
       100,         5,         0,   0.132,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
      4200,       135,         0,   0.202,bplsd,ceb83f1a6e33de7dbd47058539057c272d40ea1d4983d3b6e863683d70c69f94,"{""d"":3,""p"":0.007,""rounds"":3}",
       100,         5,         0,   0.126,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
      2000,        51,         0,   0.874,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       100,         8,         0,   0.121,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         2,         0,   0.117,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         4,         0,   0.158,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
      1600,        32,         0,    1.37,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,         9,         0,   0.221,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         8,         0,   0.181,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
      2000,        43,         0,    1.62,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       200,        11,         0,   0.219,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
      3200,        71,         0,    1.28,bplsd,6403534ce255a958a223e4134ea8a3060870b862e9775a1f183e5756e1ee796c,"{""d"":5,""p"":0.005,""rounds"":5}",
       400,        14,         0,   0.359,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        22,         0,   0.543,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
      3200,        55,         0,    2.50,bposd,2167ca65e894a55566d979b99d3d74149cf1ee07a075da17bd3b5e4b2bb8c544,"{""d"":5,""p"":0.005,""rounds"":5}",
       300,         9,         0,   0.361,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       800,        27,         0,   0.631,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
      2800,        64,         0,    2.35,belief_find,cbe1f8f1afa6a80b58ffa3f65a3300af2bf787f9424f9fb129de30e040e9204d,"{""d"":5,""p"":0.005,""rounds"":5}",
       600,        32,         0,   0.654,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       600,        26,         0,   0.644,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         8,         0,   0.229,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       400,        21,         0,   0.327,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
      1200,        46,         0,   0.956,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,        12,         0,   0.134,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       100,         5,         0,   0.087,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
       200,         7,         0,   0.127,bplsd,b14ed621e9c3bb1301636140c666e94026808754b4e4fa0e2b85504b29c0cbb6,"{""d"":5,""p"":0.007,""rounds"":5}",
      1000,        59,         0,    1.06,belief_find,eb07130ce3cb5b71bcdf2de3d67e40477be50f4f4d337c26886ac6449ea4f635,"{""d"":5,""p"":0.007,""rounds"":5}",
       800,        44,         0,   0.618,bposd,bed63f50f4d7ba8e0597e23b551b7d57494a852bbe36fcf19478e86249666ae2,"{""d"":5,""p"":0.007,""rounds"":5}",
