     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       100,         0,         0,   0.038,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       100,         1,         0,   0.044,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
       100,         0,         0,   0.090,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       100,         1,         0,   0.090,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
       100,         0,         0,   0.052,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       200,         0,         0,   0.122,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       200,         0,         0,   0.105,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       100,         0,         0,   0.230,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
       200,         0,         0,   0.119,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
       100,         0,         0,   0.225,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
       100,         0,         0,   0.231,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
       400,         0,         0,   0.135,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       300,         0,         0,   0.114,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
       800,         0,         0,   0.228,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       600,         0,         0,   0.204,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       600,         0,         0,   0.238,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
       600,         0,         0,   0.252,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
      1200,         1,         0,   0.341,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       400,         0,         0,   0.167,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       100,         0,         0,   0.587,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
       200,         0,         0,   0.087,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       100,         0,         0,   0.757,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
       100,         0,         0,   0.758,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
      2000,         1,         0,   0.562,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
       300,         0,         0,   0.114,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       600,         1,         0,   0.209,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       600,         0,         0,   0.223,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
      1200,         1,         0,   0.363,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       200,         0,         0,   0.455,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
      2400,         0,         0,   0.856,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
      3600,         2,         0,   0.935,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
      3000,         1,         0,   0.987,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
      2400,         1,         0,   0.641,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       800,         0,         0,   0.228,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
      3600,         1,         0,    1.18,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
      4800,         0,         0,    1.29,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
      3600,         2,         0,   0.841,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
      5600,         1,         0,    1.44,bposd,0303a22be9c90e4634d6ed94e1115e4012a95cd8a1b9979245877e9feaf1effc,"{""d"":5,""p"":0.001,""rounds"":5}",
      2000,         1,         0,   0.482,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
      3000,         3,         0,   0.784,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       200,         0,         0,   0.382,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
       300,         0,         0,   0.489,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
       200,         0,         0,   0.355,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
       100,         0,         0,   0.253,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
       200,         0,         0,   0.285,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
       200,         0,         0,   0.270,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
       600,         0,         0,   0.949,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
       600,         1,         0,    1.02,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
      6000,         1,         0,    1.50,bplsd,3b2569d9ff63647da56695e66b884acaa0452b670b0fbc9c1122560d2d340c8f,"{""d"":5,""p"":0.001,""rounds"":5}",
       600,         0,         0,   0.811,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
       600,         0,         0,   0.927,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
      1000,         0,         0,   0.929,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
      1200,         0,         0,    1.61,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
      1200,         0,         0,    1.71,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
      8400,         3,         0,    2.56,belief_find,f90f70d60fa9beeee341f8969140c3901765bb9acc52e3d3c95e57a888f45f5e,"{""d"":5,""p"":0.001,""rounds"":5}",
      1200,         0,         0,    1.63,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
      1200,         0,         0,    1.77,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
      1200,         0,         0,    1.77,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
      2400,         0,         0,    3.68,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
      2400,         1,         0,    3.49,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
      2400,         0,         0,    3.46,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
      3000,         0,         0,    3.06,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
      1500,         0,         0,    1.44,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
       200,         0,         0,    1.26,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
      3600,         0,         0,    5.38,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
      3000,         0,         0,    2.98,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
       100,         0,         0,   0.112,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
       200,         0,         0,   0.189,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
       200,         2,         0,   0.210,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
       100,         0,         0,   0.798,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
       200,         0,         0,   0.888,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
       200,         1,         0,    1.26,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
       200,         0,         0,    1.39,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
       300,         0,         0,    2.10,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
       200,         0,         0,    1.43,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
       600,         0,         0,    1.53,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
       600,         0,         0,    2.94,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
       800,         1,         0,    3.23,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
      1200,         0,         0,    5.35,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
      1800,         0,         0,    4.04,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
      1200,         0,         0,    5.68,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
      1600,         0,         0,    6.24,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
      1600,         0,         0,    6.27,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
      1200,         0,         0,    5.46,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
     11000,         2,         0,    8.93,bplsd,61cf5320c039e179cdd7a92e66e98f692928376cd8fed7c741e84cd32173b318,"{""d"":7,""p"":0.001,""rounds"":7}",
      9200,         0,         0,    12.1,bposd,0e10ed2d206f476850b002e6e2c1e74f86e5ab874b0fb9cb7b34979d21f7660d,"{""d"":7,""p"":0.001,""rounds"":7}",
     10400,         1,         0,    13.2,belief_find,ea71f1193f8060a70b018df6e25b44c84bee3e8b38deddf3cc40d5df8e7a72af,"{""d"":7,""p"":0.001,""rounds"":7}",
      1200,         4,         0,   0.607,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
      2400,         0,         0,    11.1,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
      3600,        19,         0,    1.76,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
      3600,        16,         0,    1.83,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
       200,         3,         0,   0.143,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
       100,         0,         0,   0.076,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
      2400,         0,         0,    10.6,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
       200,         2,         0,   0.143,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       200,         1,         0,   0.131,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       600,         3,         0,   0.320,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
      1000,         6,         0,   0.537,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
      2200,        12,         0,    1.15,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
      2700,         0,         0,    5.66,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
      4200,        26,         0,    2.04,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
        68,         0,         0,   0.064,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       138,         1,         0,   0.102,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       100,         2,         0,   0.054,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
       200,         2,         0,   0.088,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
       600,         2,         0,   0.221,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
      5400,         0,         0,    11.0,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
      1800,        10,         0,   0.531,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
      5400,         0,         0,    11.2,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
      1800,        11,         0,   0.527,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
      1257,         7,         0,   0.383,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
     10800,        55,         0,    5.24,bposd,a6afccb7294493f5ebb587a4c0f1846a65cb089d9735ad505939fff73351089c,"{""d"":5,""p"":0.003,""rounds"":5}",
       387,         3,         0,   0.133,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
       100,         0,         0,   0.342,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
       100,         0,         0,   0.318,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      5400,        39,         0,    1.56,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
      5400,        28,         0,    1.60,bplsd,948490da94008bd3bbc08311f4b39bad2a1f35c740c76f62ea71c6e010fb2283,"{""d"":5,""p"":0.003,""rounds"":5}",
       200,         1,         0,   0.609,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
       200,         0,         0,   0.604,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
      8600,        45,         0,    4.27,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       100,         0,         0,   0.334,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
       200,         4,         0,   0.547,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      1071,         6,         0,   0.649,belief_find,1c5757a5030537229bbf1bcb5abad20e3bfbddec3ebdad0f7fffe62a6461ce23,"{""d"":5,""p"":0.003,""rounds"":5}",
       200,         0,         0,   0.732,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
       600,         1,         0,    1.65,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
       600,         2,         0,    1.57,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      1000,         4,         0,    2.76,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
      1200,         2,         0,    3.23,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
      3800,         0,         0,    7.92,bplsd,b75c6f6396c303e75b4e5113625bad117d8caaab169058ff471323856a05796c,"{""d"":9,""p"":0.001,""rounds"":9}",
      1200,         3,         0,    3.05,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
       800,         2,         0,    2.08,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
      4800,         0,         0,    21.3,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
       100,         1,         0,   0.199,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
       200,         1,         0,   0.390,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
       600,         3,         0,   0.812,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
       900,         4,         0,    2.34,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      6400,         0,         0,    23.6,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
      5600,         0,         0,    24.5,bposd,a7aa4615be3f2b481539401ad605f48e4732cfd3127e391afc9e04b5c3a53649,"{""d"":9,""p"":0.001,""rounds"":9}",
      1800,         7,         0,    4.59,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      1800,         9,         0,    2.29,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
      2800,         8,         0,    7.05,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
      1800,         9,         0,    4.51,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      1800,         5,         0,    2.14,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
      1800,         9,         0,    4.53,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
       100,         0,         0,    1.00,bposd,92988a19b036274bc5ddd25ca94664acb578668f2740a26f13e273d87fd50d08,"{""d"":9,""p"":0.003,""rounds"":9}",
      2000,         8,         0,    5.08,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      4800,        18,         0,    11.9,bposd,2ade9d8daba30a86b93fd4ba88d12fdceae161879ecddac2ccdda4f0de034575,"{""d"":7,""p"":0.003,""rounds"":7}",
      5400,        17,         0,    6.52,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
       200,         0,         0,    1.65,bposd,92988a19b036274bc5ddd25ca94664acb578668f2740a26f13e273d87fd50d08,"{""d"":9,""p"":0.003,""rounds"":9}",
       200,         1,         0,    1.66,bposd,92988a19b036274bc5ddd25ca94664acb578668f2740a26f13e273d87fd50d08,"{""d"":9,""p"":0.003,""rounds"":9}",
      5400,        24,         0,    6.64,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
       100,         0,         0,   0.887,bposd,92988a19b036274bc5ddd25ca94664acb578668f2740a26f13e273d87fd50d08,"{""d"":9,""p"":0.003,""rounds"":9}",
      3600,        19,         0,    8.91,belief_find,73fb9b8e29f3dc2f33b5b2f2a95315cf5749378e816f34e389c11169190bfee3,"{""d"":7,""p"":0.003,""rounds"":7}",
      4700,        12,         0,    5.47,bplsd,f60815431e6e3eeac41c1dd019e247b9e25908c10b6e3e6847ff990d26fd0aab,"{""d"":7,""p"":0.003,""rounds"":7}",
       100,         0,         0,   0.488,bplsd,31fb0858dfe959a1d4193225809c7277cd9e6736aba5ab5aa9c7515d29dbc652,"{""d"":9,""p"":0.003,""rounds"":9}",
       100,         1,         0,    1.09,belief_find,f6e3eef02fb0802cdfe9b6eb430c7510e949ef4888b1dc8a5bc707a7c8c88878,"{""d"":9,""p"":0.003,""rounds"":9}",
      8800,         1,         0,    32.5,belief_find,a5078030d4bf4132a97b02357d99db68c75cfb610d8e5dcef182dd937faf6044,"{""d"":9,""p"":0.001,""rounds"":9}",
       200,         1,         0,    1.72,bposd,92988a19b036274bc5ddd25ca94664acb578668f2740a26f13e273d87fd50d08,"{""d"":9,""p"":0.003,""rounds"":9}",
       200,         0,         0,   0.902,bplsd,31fb0858dfe959a1d4193225809c7277cd9e6736aba5ab5aa9c7515d29dbc652,"{""d"":9,""p"":0.003,""rounds"":9}",
